security_standard_level,n,depth,num_threads,CKKS_Add,CKKS_Mult,CKKS_Mult_Plaintext,CKKS_Rotate,CKKS_Add_count,CKKS_Mult_count,CKKS_Mult_Plaintext_count,CKKS_Rotate_count,CKKS_Add_contribution,CKKS_Rotate_contribution,CKKS_Mult_contribution,CKKS_Mult_Plaintext_contribution,estimated_Time
none,13,14,1,9.185351911396926e-05,0.0148668823529411,0.0004706586345381,0.0139308918918918,3,3,3,3,0.016349926402286528,2.6886621351351176,0.2378701176470576,0.0150610763052192,2.9579432554896807
none,13,14,2,0.0003508421418636,0.0109347872340425,0.0007598363636363,0.0099692352941176,3,3,3,3,0.0624499012517208,1.9240624117646967,0.17495659574468,0.0243147636363616,2.1857836723974593
none,13,14,4,0.0003266745488487,0.0078061269841269,0.0005271770833333,0.0069913287671232,3,3,3,3,0.0581480696950686,1.3493264520547776,0.1248980317460304,0.0168696666666656,1.5492422201625424
none,13,14,8,0.0003182023370233,0.006739054054054,0.000348652,0.0060256785714285,3,3,3,3,0.0566400159901474,1.1629559642857004,0.107824864864864,0.011156864,1.3385777091407118
none,13,14,16,0.0003145302935665,0.0071229428571428,0.0002570103806228,0.006542375,3,3,3,3,0.055986392254836995,1.262678375,0.1139670857142848,0.0082243321799296,1.4408561851490511
none,13,14,32,0.0003193835616438,0.007228028169014,0.0003041076388888,0.0059958674698795,3,3,3,3,0.0568502739725964,1.1572024216867436,0.115648450704224,0.0097314444444416,1.3394325908080056
none,13,16,1,0.0001022602463153,0.0179248965517241,0.0005706454545454,0.0161300937499999,3,3,3,3,0.0182023238441234,3.1131080937499807,0.2867983448275856,0.0182606545454528,3.4363694169671426
none,13,16,2,0.0003957032967032,0.0127311,0.0008282530612244,0.0112611333333333,3,3,3,3,0.0704351868131696,2.1733987333333267,0.2036976,0.0265040979591808,2.474035618105677
none,13,16,4,0.0003481892265193,0.0092434363636363,0.0005701908831908,0.0082944262295081,3,3,3,3,0.0619776823204354,1.6008242622950635,0.1478949818181808,0.0182461082621056,1.8289430346957853
none,13,16,8,0.0003494769874476,0.007965746031746,0.0003916636971046,0.0067538533333333,3,3,3,3,0.062206903765672804,1.303493693333327,0.127451936507936,0.0125332383073472,1.5056857719142829
none,13,16,16,0.0003565533428165,0.0087721929824561,0.0003234183266932,0.007561294117647,3,3,3,3,0.063466495021337,1.4593297647058712,0.1403550877192976,0.0103493864541824,1.6735007339006882
none,13,16,32,0.0003819734042553,0.0091248571428571,0.0003607608695652,0.00800484375,3,3,3,3,0.0679912659574434,1.5449348437500001,0.1459977142857136,0.0115443478260864,1.7704681718192434
none,13,18,1,0.0001150050377833,0.0192768148148148,0.0006264975124378,0.0181781724137931,3,3,3,3,0.020470896725427398,3.508387275862068,0.3084290370370368,0.0200479203980096,3.857335130022542
none,13,18,2,0.0004563779946761,0.0138113611111111,0.0010206244343891,0.012835825,3,3,3,3,0.0812352830523458,2.477314225,0.2209817777777776,0.0326599819004512,2.812191267730575
none,13,18,4,0.0004018415605095,0.0104343529411764,0.0006959712460063,0.0089137543859649,3,3,3,3,0.071527797770691,1.7203545964912257,0.1669496470588224,0.0222710798722016,1.9811031211929406
none,13,18,8,0.0004172278177458,0.0084298,0.0005180805194805,0.0072267794117647,3,3,3,3,0.0742665515587524,1.394768426470587,0.1348768,0.016578576623376,1.6204903546527154
